pic_num,sym_num,symbol,size,position,color,font
100015,1,/,(19, 66),(178, 69),(0, 0, 0),Bitstream Vera Serif
100015,2,5,(14, 27),(98, 177),(0, 0, 0),Nimbus Sans L
100016,1,!,(14, 41),(202, 114),(0, 0, 0),DejaVu Sans
100017,1,x,(10, 18),(162, 194),(0, 0, 0),Noto Sans Mono CJK JP Regular
100017,2,=,(16, 40),(186, 117),(0, 0, 0),Noto Sans CJK JP
100017,3,x,(22, 40),(78, 60),(0, 0, 0),Noto Sans CJK SC Bold
100018,1,2,(8, 16),(174, 137),(0, 0, 0),Noto Sans CJK JP DemiLight
100018,2,*,(21, 49),(63, 50),(0, 0, 0),Bitstream Vera Serif
100019,1,1,(9, 18),(99, 52),(0, 0, 0),Noto Sans CJK SC Black
100019,2,<,(26, 51),(52, 191),(0, 0, 0),Bitstream Vera Sans Mono
100020,1,c,(19, 36),(188, 93),(0, 0, 0),Noto Sans CJK JP Bold
100020,2,b,(11, 22),(136, 59),(0, 0, 0),Ubuntu Mono
100020,3,2,(27, 73),(100, 167),(0, 0, 0),Noto Sans Mono CJK TC
100021,1,c,(18, 64),(100, 163),(0, 0, 0),Khmer OS System
100021,2,5,(34, 66),(149, 94),(0, 0, 0),Liberation Mono
100022,1,3,(9, 18),(54, 67),(0, 0, 0),DejaVu Sans Mono
100022,2,=,(9, 16),(87, 91),(0, 0, 0),Noto Sans Mono CJK SC Bold
100023,1,9,(18, 33),(148, 179),(0, 0, 0),Clean
100024,1,8,(12, 23),(114, 64),(0, 0, 0),ClearlyU
100024,2,?,(9, 21),(71, 173),(0, 0, 0),Bitstream Vera Serif
100025,1,y,(13, 24),(82, 145),(0, 0, 0),Noto Sans Mono CJK SC Bold
100025,2,?,(15, 41),(128, 55),(0, 0, 0),Liberation Serif
100025,3,b,(22, 43),(190, 110),(0, 0, 0),Ubuntu
100026,1,b,(32, 58),(128, 177),(0, 0, 0),Symbola
100027,1,(,(6, 16),(73, 111),(0, 0, 0),Courier 10 Pitch
100027,2,3,(21, 38),(147, 191),(0, 0, 0),Noto Sans CJK SC Black
100027,3,0,(21, 38),(189, 50),(0, 0, 0),ClearlyU Alternate Glyphs
100028,1,5,(13, 25),(140, 162),(0, 0, 0),deccurs
100028,2,7,(11, 21),(109, 54),(0, 0, 0),Noto Sans Mono CJK SC Bold
100028,3,+,(14, 29),(62, 83),(0, 0, 0),DejaVu Sans Mono
100029,1,x,(14, 26),(180, 200),(0, 0, 0),Noto Sans CJK SC Black
100029,2,c,(18, 34),(154, 135),(0, 0, 0),URW Gothic L
100029,3,a,(22, 46),(92, 78),(0, 0, 0),NanumBarunGothic
100029,4,!,(13, 25),(72, 165),(0, 0, 0),Liberation Mono
100030,1,/,(6, 21),(66, 94),(0, 0, 0),Liberation Sans
100031,1,),(9, 27),(150, 173),(0, 0, 0),Noto Sans CJK SC Bold
100031,2,),(4, 30),(62, 106),(0, 0, 0),Sawasdee
100031,3,x,(13, 24),(204, 203),(0, 0, 0),URW Chancery L
100032,1,b,(22, 45),(119, 167),(0, 0, 0),NanumBarunGothic
100032,2,!,(4, 21),(78, 201),(0, 0, 0),Liberation Sans Narrow
100033,1,(,(5, 15),(158, 142),(0, 0, 0),Noto Sans CJK TC Bold
100033,2,6,(18, 34),(76, 74),(0, 0, 0),Noto Sans CJK SC Light
100034,1,y,(12, 22),(113, 66),(0, 0, 0),Noto Sans CJK SC Thin
100034,2,!,(6, 31),(96, 159),(0, 0, 0),Noto Sans CJK TC
100035,1,z,(27, 62),(202, 122),(0, 0, 0),DejaVu Serif
100035,2,+,(11, 24),(117, 61),(0, 0, 0),Tlwg Typewriter
100036,1,0,(17, 31),(123, 117),(0, 0, 0),Lato Thin
100037,1,c,(7, 14),(80, 187),(0, 0, 0),Nimbus Sans L
100038,1,0,(13, 24),(59, 117),(0, 0, 0),Nimbus Sans L
100038,2,?,(9, 20),(140, 51),(0, 0, 0),NanumGothic
100038,3,z,(8, 23),(103, 175),(0, 0, 0),Liberation Sans Narrow
100039,1,-,(8, 38),(106, 119),(0, 0, 0),Loma
100039,2,9,(11, 21),(166, 54),(0, 0, 0),Noto Sans CJK JP Bold
100040,1,1,(18, 34),(119, 130),(0, 0, 0),Noto Sans CJK KR Regular
100040,2,6,(13, 22),(68, 181),(0, 0, 0),FreeMono
100040,3,-,(20, 65),(172, 54),(0, 0, 0),Lato
100041,1,3,(26, 59),(155, 52),(0, 0, 0),Liberation Serif
100041,2,z,(15, 31),(196, 185),(0, 0, 0),URW Chancery L
100041,3,<,(22, 37),(117, 134),(0, 0, 0),FreeMono
100042,1,2,(16, 30),(161, 202),(0, 0, 0),DejaVu Serif
100042,2,9,(19, 35),(113, 161),(0, 0, 0),Noto Sans Mono CJK SC Bold
100043,1,5,(9, 17),(146, 120),(0, 0, 0),Noto Sans CJK SC Bold
100044,1,b,(29, 57),(161, 200),(0, 0, 0),NanumBarunGothic
100044,2,5,(12, 22),(197, 134),(0, 0, 0),Noto Sans CJK KR Thin
100045,1,-,(13, 40),(154, 86),(0, 0, 0),Nimbus Roman No9 L
100045,2,*,(9, 22),(123, 143),(0, 0, 0),DejaVu Serif
100045,3,!,(5, 17),(205, 118),(0, 0, 0),Noto Sans Mono CJK SC Bold
100045,4,6,(11, 38),(108, 180),(0, 0, 0),Kinnari
100045,5,.,(6, 31),(90, 50),(0, 0, 0),Liberation Sans Narrow
100046,1,8,(11, 20),(139, 60),(0, 0, 0),Nimbus Roman No9 L
100046,2,(,(4, 13),(55, 203),(0, 0, 0),Noto Sans CJK JP Bold
100046,3,4,(18, 45),(166, 145),(0, 0, 0),Noto Sans CJK JP
100047,1,-,(12, 36),(88, 107),(0, 0, 0),Noto Sans CJK JP Bold
100047,2,d,(16, 34),(66, 200),(0, 0, 0),Liberation Sans
100047,3,y,(7, 14),(103, 69),(0, 0, 0),Noto Sans CJK KR Light
100048,1,+,(21, 37),(134, 161),(0, 0, 0),Century Schoolbook L
100049,1,a,(8, 14),(92, 139),(0, 0, 0),URW Chancery L
100049,2,8,(13, 27),(57, 162),(0, 0, 0),Ubuntu
100049,3,b,(24, 48),(200, 104),(0, 0, 0),Ubuntu Mono
100049,4,.,(8, 29),(130, 63),(0, 0, 0),cursor.pcf
100049,5,5,(18, 37),(146, 204),(0, 0, 0),Symbola
100050,1,c,(8, 15),(101, 144),(0, 0, 0),Lato Semibold
100051,1,0,(22, 40),(90, 85),(0, 0, 0),Dingbats
100052,1,1,(13, 25),(64, 155),(0, 0, 0),Noto Sans CJK SC Bold
100052,2,0,(13, 24),(201, 116),(0, 0, 0),Noto Sans CJK JP DemiLight
100053,1,(,(9, 28),(172, 54),(0, 0, 0),Lato Semibold
100053,2,=,(19, 34),(148, 176),(0, 0, 0),Noto Sans CJK JP DemiLight
100053,3,z,(28, 62),(106, 114),(0, 0, 0),Tlwg Typewriter
100053,4,2,(11, 20),(71, 204),(0, 0, 0),Noto Sans CJK JP Thin
100054,1,3,(16, 29),(100, 157),(0, 0, 0),Nimbus Mono L
100055,1,z,(11, 32),(116, 152),(0, 0, 0),Lato
100055,2,),(4, 14),(72, 202),(0, 0, 0),Noto Sans CJK KR Thin
100055,3,*,(10, 24),(134, 61),(0, 0, 0),Noto Sans CJK JP Thin
100055,4,b,(15, 37),(156, 92),(0, 0, 0),Liberation Sans Narrow
100056,1,y,(31, 64),(144, 111),(0, 0, 0),Tlwg Typist
100056,2,d,(18, 31),(76, 166),(0, 0, 0),ClearlyU
100056,3,<,(14, 27),(202, 59),(0, 0, 0),Liberation Mono
100056,4,),(9, 29),(124, 200),(0, 0, 0),deccurs
100057,1,6,(11, 20),(57, 196),(0, 0, 0),Noto Sans CJK SC Light
100057,2,2,(9, 33),(191, 142),(0, 0, 0),Umpush
100057,3,b,(6, 11),(94, 167),(0, 0, 0),URW Gothic L
100058,1,d,(24, 40),(75, 85),(0, 0, 0),Dingbats
100058,2,7,(14, 27),(137, 158),(0, 0, 0),Lato Light
100059,1,d,(23, 39),(81, 134),(0, 0, 0),Century Schoolbook L
100059,2,/,(12, 89),(189, 62),(0, 0, 0),Khmer OS
100059,3,7,(18, 38),(103, 180),(0, 0, 0),Tlwg Mono
100060,1,5,(19, 36),(155, 196),(0, 0, 0),Liberation Mono
100060,2,9,(12, 23),(108, 110),(0, 0, 0),Noto Sans CJK JP DemiLight
100060,3,/,(15, 32),(58, 76),(0, 0, 0),Purisa
100061,1,z,(15, 61),(109, 67),(0, 0, 0),Norasi
100061,2,7,(9, 18),(196, 143),(0, 0, 0),Bitstream Vera Sans Mono
100062,1,<,(20, 36),(170, 202),(0, 0, 0),Noto Sans CJK KR Regular
100062,2,/,(5, 18),(154, 120),(0, 0, 0),Dingbats
100062,3,?,(24, 40),(128, 76),(0, 0, 0),Noto Sans CJK SC Bold
100063,1,/,(8, 29),(160, 139),(0, 0, 0),Nimbus Sans L
100064,1,a,(22, 58),(124, 89),(0, 0, 0),Ubuntu Condensed
100064,2,-,(4, 14),(163, 163),(0, 0, 0),Lato Thin
100065,1,>,(18, 31),(65, 120),(0, 0, 0),URW Gothic L
100065,2,z,(10, 32),(130, 82),(0, 0, 0),Noto Sans Mono CJK TC
100066,1,*,(10, 27),(109, 140),(0, 0, 0),Lato Black
100066,2,z,(29, 57),(83, 188),(0, 0, 0),Bitstream Vera Sans Mono
100066,3,?,(8, 14),(190, 55),(0, 0, 0),Noto Sans CJK JP Bold
100066,4,4,(22, 41),(165, 106),(0, 0, 0),Noto Sans CJK KR Regular
100067,1,b,(17, 29),(96, 99),(0, 0, 0),URW Chancery L
100067,2,*,(27, 87),(140, 180),(0, 0, 0),Noto Sans Mono CJK KR
100068,1,/,(14, 31),(141, 92),(0, 0, 0),Tlwg Typo
100068,2,.,(7, 26),(63, 204),(0, 0, 0),Noto Sans CJK KR Medium
100069,1,.,(6, 32),(141, 199),(0, 0, 0),Noto Sans Mono CJK TC
100069,2,5,(6, 12),(124, 76),(0, 0, 0),Noto Sans CJK KR Light
100069,3,>,(10, 18),(193, 161),(0, 0, 0),ClearlyU Alternate Glyphs
100069,4,=,(12, 38),(166, 117),(0, 0, 0),Norasi
100069,5,y,(15, 33),(61, 52),(0, 0, 0),Tlwg Typist
100070,1,3,(12, 22),(72, 96),(0, 0, 0),Noto Sans CJK JP DemiLight
100070,2,4,(13, 27),(116, 169),(0, 0, 0),Tlwg Typo
100071,1,7,(11, 21),(128, 205),(0, 0, 0),URW Palladio L
100072,1,3,(12, 23),(103, 178),(0, 0, 0),Noto Sans CJK KR Light
100072,2,<,(22, 59),(68, 96),(0, 0, 0),Noto Sans Mono CJK TC
100073,1,5,(11, 24),(159, 52),(0, 0, 0),Tlwg Typewriter
100074,1,a,(19, 34),(147, 171),(0, 0, 0),Noto Sans Mono CJK TC Bold
100074,2,7,(9, 34),(82, 66),(0, 0, 0),Purisa
100074,3,+,(13, 24),(124, 130),(0, 0, 0),Noto Sans CJK TC Bold
100075,1,7,(7, 14),(68, 68),(0, 0, 0),Nimbus Roman No9 L
100076,1,.,(6, 23),(66, 81),(0, 0, 0),Noto Sans CJK JP DemiLight
100076,2,2,(20, 41),(123, 164),(0, 0, 0),Symbola
100077,1,3,(20, 37),(183, 53),(0, 0, 0),Courier 10 Pitch
100077,2,!,(23, 68),(68, 135),(0, 0, 0),DejaVu Serif
100078,1,a,(30, 63),(162, 75),(0, 0, 0),Tlwg Mono
100078,2,=,(14, 25),(185, 196),(0, 0, 0),URW Chancery L
100078,3,a,(15, 34),(118, 157),(0, 0, 0),Ubuntu
100079,1,?,(12, 20),(130, 91),(0, 0, 0),Courier 10 Pitch
100079,2,.,(5, 30),(154, 161),(0, 0, 0),Noto Sans Mono CJK TC
100079,3,*,(15, 40),(84, 126),(0, 0, 0),Century Schoolbook L
100079,4,y,(12, 23),(168, 60),(0, 0, 0),Noto Sans CJK SC Thin
100079,5,7,(20, 54),(203, 204),(0, 0, 0),Noto Sans CJK KR
100080,1,8,(28, 58),(99, 80),(0, 0, 0),Liberation Sans
100081,1,.,(9, 57),(140, 124),(0, 0, 0),Khmer OS System
100082,1,8,(11, 22),(159, 131),(0, 0, 0),NanumBarunGothic
100082,2,5,(16, 30),(105, 90),(0, 0, 0),decsess.pcf
100082,3,5,(30, 56),(205, 175),(0, 0, 0),DejaVu Sans
100083,1,5,(15, 29),(189, 53),(0, 0, 0),Liberation Mono
100083,2,0,(30, 108),(157, 174),(0, 0, 0),Umpush
100083,3,b,(25, 50),(97, 93),(0, 0, 0),Liberation Sans
100084,1,-,(18, 109),(96, 79),(0, 0, 0),Khmer OS
100085,1,7,(8, 30),(86, 193),(0, 0, 0),Purisa
100086,1,+,(27, 49),(200, 176),(0, 0, 0),NanumGothic
100086,2,9,(29, 66),(142, 76),(0, 0, 0),Tlwg Typewriter
100086,3,7,(20, 37),(97, 131),(0, 0, 0),Lato Light
100087,1,(,(14, 74),(180, 124),(0, 0, 0),Kinnari
100088,1,=,(19, 67),(73, 132),(0, 0, 0),Umpush
100088,2,x,(9, 16),(177, 73),(0, 0, 0),micro.pcf
100088,3,=,(9, 17),(156, 176),(0, 0, 0),Abyssinica SIL
100088,4,!,(11, 34),(144, 203),(0, 0, 0),Nimbus Sans L
100089,1,7,(6, 12),(159, 195),(0, 0, 0),Noto Sans CJK TC Bold
100090,1,8,(7, 11),(175, 188),(0, 0, 0),Noto Sans Mono CJK JP Regular
100090,2,3,(25, 49),(106, 83),(0, 0, 0),Bitstream Vera Sans Mono
100091,1,.,(7, 27),(195, 105),(0, 0, 0),Lato Light
100091,2,z,(8, 16),(90, 136),(0, 0, 0),cursor.pcf
100092,1,+,(22, 38),(144, 187),(0, 0, 0),cursor.pcf
100092,2,9,(22, 41),(89, 128),(0, 0, 0),Lato Thin
100093,1,),(10, 56),(187, 150),(0, 0, 0),Kinnari
100093,2,c,(22, 40),(84, 74),(0, 0, 0),Bitstream Charter
100094,1,<,(19, 38),(162, 64),(0, 0, 0),Liberation Sans
100094,2,c,(9, 16),(140, 173),(0, 0, 0),Noto Sans CJK SC Black
100094,3,(,(11, 34),(83, 145),(0, 0, 0),Century Schoolbook L
100094,4,?,(18, 36),(200, 204),(0, 0, 0),Liberation Sans
100094,5,+,(20, 36),(57, 104),(0, 0, 0),Noto Sans CJK JP Regular
100095,1,0,(13, 43),(77, 71),(0, 0, 0),Kinnari
100095,2,9,(20, 37),(178, 126),(0, 0, 0),Nimbus Roman No9 L
100095,3,x,(6, 12),(104, 151),(0, 0, 0),ClearlyU Alternate Glyphs
100096,1,<,(25, 49),(102, 117),(0, 0, 0),DejaVu Sans Mono
100096,2,<,(23, 40),(54, 65),(0, 0, 0),Nimbus Mono L
100097,1,+,(21, 37),(157, 164),(0, 0, 0),Nimbus Sans L
100098,1,.,(30, 51),(88, 137),(0, 0, 0),FreeMono
100098,2,-,(17, 56),(143, 71),(0, 0, 0),Bitstream Vera Sans
100098,3,a,(9, 18),(130, 205),(0, 0, 0),Noto Sans Mono CJK KR Regular
100099,1,?,(20, 33),(144, 115),(0, 0, 0),Noto Sans CJK KR Light
100099,2,0,(12, 23),(75, 201),(0, 0, 0),Lato Medium
100099,3,<,(22, 50),(173, 69),(0, 0, 0),Tlwg Typewriter
100099,4,4,(12, 23),(61, 151),(0, 0, 0),Dingbats
100100,1,=,(6, 12),(167, 68),(0, 0, 0),Noto Sans Mono CJK TC Bold
100100,2,a,(18, 68),(52, 156),(0, 0, 0),Norasi
100101,1,/,(34, 92),(164, 76),(0, 0, 0),Sawasdee
100102,1,=,(12, 24),(112, 112),(0, 0, 0),Liberation Mono
100102,2,-,(32, 68),(168, 191),(0, 0, 0),Tlwg Typo
100102,3,5,(27, 54),(55, 56),(0, 0, 0),Symbola
100103,1,c,(19, 76),(135, 197),(0, 0, 0),Umpush
100103,2,8,(32, 60),(174, 58),(0, 0, 0),Abyssinica SIL
100103,3,8,(28, 56),(84, 121),(0, 0, 0),Ubuntu
100104,1,),(11, 34),(178, 173),(0, 0, 0),Symbola
100104,2,3,(21, 55),(116, 54),(0, 0, 0),Noto Sans Mono CJK JP
100104,3,y,(6, 12),(168, 128),(0, 0, 0),decsess.pcf
100105,1,),(11, 34),(120, 195),(0, 0, 0),Lato Black
100105,2,),(9, 27),(59, 134),(0, 0, 0),Noto Sans CJK JP Light
100105,3,9,(9, 17),(145, 68),(0, 0, 0),Noto Sans CJK JP Light
100105,4,4,(21, 39),(185, 96),(0, 0, 0),ClearlyU
100105,5,2,(16, 29),(91, 162),(0, 0, 0),Lato Medium
100106,1,c,(29, 58),(97, 183),(0, 0, 0),Ubuntu Mono
100106,2,x,(12, 22),(148, 104),(0, 0, 0),Noto Sans CJK SC Black
100107,1,),(9, 27),(88, 204),(0, 0, 0),Lato Light
100107,2,a,(7, 12),(98, 78),(0, 0, 0),Century Schoolbook L
100107,3,4,(9, 34),(140, 141),(0, 0, 0),Norasi
100108,1,x,(11, 20),(203, 175),(0, 0, 0),Century Schoolbook L
100108,2,.,(12, 64),(79, 132),(0, 0, 0),Noto Sans Mono CJK JP
100109,1,c,(9, 18),(180, 204),(0, 0, 0),Lato Semibold
100109,2,4,(7, 12),(51, 158),(0, 0, 0),Lato Light
100109,3,.,(6, 44),(205, 65),(0, 0, 0),Norasi
100110,1,y,(21, 42),(76, 175),(0, 0, 0),Bitstream Vera Sans Mono
100110,2,/,(7, 23),(129, 72),(0, 0, 0),URW Gothic L
100111,1,/,(4, 13),(119, 141),(0, 0, 0),Noto Sans CJK JP Bold
100111,2,1,(17, 32),(88, 205),(0, 0, 0),Lato Semibold
100111,3,*,(18, 38),(169, 80),(0, 0, 0),Tlwg Typist
100111,4,=,(8, 14),(155, 119),(0, 0, 0),Nimbus Mono L
100112,1,8,(18, 33),(157, 205),(0, 0, 0),Noto Sans Mono CJK JP Regular
100112,2,z,(15, 35),(130, 162),(0, 0, 0),Liberation Sans
100113,1,/,(5, 17),(192, 62),(0, 0, 0),decsess.pcf
100113,2,6,(24, 79),(67, 178),(0, 0, 0),Kinnari
100114,1,9,(10, 33),(108, 51),(0, 0, 0),Kinnari
100114,2,1,(33, 94),(143, 176),(0, 0, 0),Loma
100115,1,*,(14, 38),(103, 109),(0, 0, 0),Bitstream Charter
100116,1,4,(7, 12),(187, 166),(0, 0, 0),decsess.pcf
100116,2,>,(8, 14),(146, 104),(0, 0, 0),Nimbus Roman No9 L
100116,3,.,(28, 59),(112, 57),(0, 0, 0),Tlwg Mono
100117,1,b,(22, 37),(170, 50),(0, 0, 0),Noto Sans CJK KR Medium
100117,2,=,(6, 12),(187, 175),(0, 0, 0),Noto Sans CJK JP Light
100118,1,6,(14, 27),(135, 62),(0, 0, 0),Bitstream Vera Serif
100118,2,<,(20, 35),(176, 193),(0, 0, 0),URW Palladio L
100118,3,4,(9, 24),(121, 158),(0, 0, 0),Liberation Sans Narrow
100118,4,!,(10, 57),(191, 117),(0, 0, 0),Loma
100119,1,3,(17, 63),(123, 135),(0, 0, 0),Khmer OS
100119,2,>,(12, 34),(182, 196),(0, 0, 0),Noto Sans Mono CJK SC
100119,3,7,(13, 24),(81, 83),(0, 0, 0),Lato Black
100119,4,+,(23, 40),(163, 50),(0, 0, 0),Century Schoolbook L
100120,1,<,(12, 21),(105, 123),(0, 0, 0),deccurs
100120,2,),(12, 63),(176, 192),(0, 0, 0),Khmer OS System
100120,3,+,(28, 39),(63, 84),(0, 0, 0),Bitstream Vera Serif
100121,1,9,(10, 19),(123, 175),(0, 0, 0),Nimbus Roman No9 L
100121,2,5,(11, 20),(149, 148),(0, 0, 0),Noto Sans Mono CJK JP Regular
100121,3,+,(6, 12),(176, 81),(0, 0, 0),Courier 10 Pitch
100121,4,1,(13, 25),(106, 202),(0, 0, 0),Noto Sans CJK SC Light
100122,1,z,(14, 29),(102, 84),(0, 0, 0),Nimbus Sans L
100123,1,z,(7, 15),(83, 146),(0, 0, 0),Noto Sans CJK JP Regular
100123,2,a,(11, 20),(94, 113),(0, 0, 0),Noto Sans Mono CJK JP Regular
100123,3,0,(32, 68),(201, 200),(0, 0, 0),Tlwg Mono
100124,1,!,(9, 38),(62, 162),(0, 0, 0),Ubuntu Condensed
100124,2,y,(30, 86),(93, 78),(0, 0, 0),Noto Sans Mono CJK KR
100124,3,?,(24, 41),(189, 205),(0, 0, 0),Noto Sans CJK KR Medium
100124,4,+,(6, 11),(120, 135),(0, 0, 0),Noto Sans CJK TC Bold
100125,1,?,(18, 31),(118, 138),(0, 0, 0),Noto Sans CJK SC Thin
100126,1,),(27, 57),(80, 173),(0, 0, 0),Tlwg Typo
100126,2,6,(10, 27),(101, 126),(0, 0, 0),Noto Sans CJK SC
100126,3,y,(14, 26),(114, 59),(0, 0, 0),decsess.pcf
100126,4,.,(7, 27),(176, 99),(0, 0, 0),Noto Sans Mono CJK TC Bold
100127,1,=,(11, 31),(55, 84),(0, 0, 0),Noto Sans CJK SC
100127,2,b,(16, 27),(127, 52),(0, 0, 0),FreeMono
100127,3,7,(15, 28),(174, 196),(0, 0, 0),Nimbus Sans L
100128,1,-,(12, 41),(101, 76),(0, 0, 0),Lato
100129,1,/,(13, 51),(93, 91),(0, 0, 0),Noto Sans Mono CJK SC
100130,1,8,(10, 27),(198, 129),(0, 0, 0),Noto Sans CJK KR
100130,2,4,(17, 38),(159, 94),(0, 0, 0),Liberation Serif
100130,3,1,(12, 22),(134, 56),(0, 0, 0),URW Palladio L
100130,4,z,(13, 26),(94, 202),(0, 0, 0),Noto Sans Mono CJK TC Bold
100131,1,d,(12, 20),(93, 102),(0, 0, 0),Nimbus Roman No9 L
100131,2,x,(15, 30),(153, 169),(0, 0, 0),Bitstream Vera Sans Mono
100131,3,y,(21, 38),(193, 70),(0, 0, 0),deccurs
100132,1,4,(19, 50),(165, 68),(0, 0, 0),Noto Sans CJK SC
100132,2,d,(10, 18),(183, 196),(0, 0, 0),decsess.pcf
100132,3,d,(13, 22),(200, 156),(0, 0, 0),Clean
100133,1,/,(14, 31),(121, 98),(0, 0, 0),Tlwg Typewriter
100133,2,!,(13, 27),(161, 199),(0, 0, 0),Tlwg Typo
100133,3,1,(32, 60),(75, 151),(0, 0, 0),Abyssinica SIL
100134,1,c,(16, 30),(120, 108),(0, 0, 0),Noto Sans Mono CJK KR Regular
100135,1,a,(8, 16),(170, 189),(0, 0, 0),Noto Sans CJK SC Black
100136,1,x,(18, 34),(86, 76),(0, 0, 0),Noto Sans CJK KR Medium
100136,2,8,(17, 61),(156, 150),(0, 0, 0),Norasi
100136,3,4,(19, 35),(110, 204),(0, 0, 0),Noto Sans CJK JP Regular
100137,1,d,(9, 15),(86, 126),(0, 0, 0),Noto Sans CJK JP Bold
100138,1,?,(18, 39),(84, 143),(0, 0, 0),Bitstream Vera Serif
100139,1,6,(18, 34),(166, 137),(0, 0, 0),Nimbus Roman No9 L
100139,2,5,(7, 14),(79, 56),(0, 0, 0),Noto Sans CJK KR Thin
100139,3,z,(20, 81),(56, 196),(0, 0, 0),Khmer OS
100139,4,c,(15, 40),(199, 91),(0, 0, 0),Liberation Serif
100140,1,z,(18, 36),(102, 77),(0, 0, 0),Noto Sans CJK SC Bold
100140,2,*,(7, 17),(61, 193),(0, 0, 0),Clean
100141,1,(,(9, 34),(146, 130),(0, 0, 0),Noto Sans CJK JP
100141,2,6,(7, 14),(106, 87),(0, 0, 0),Noto Sans CJK KR Thin
100141,3,x,(9, 16),(165, 165),(0, 0, 0),Noto Sans Mono CJK TC Bold
100141,4,2,(8, 14),(123, 192),(0, 0, 0),Noto Sans CJK KR Thin
100141,5,!,(12, 38),(92, 61),(0, 0, 0),Noto Sans CJK KR Regular
100141,6,d,(10, 18),(71, 103),(0, 0, 0),Century Schoolbook L
100142,1,+,(8, 15),(71, 67),(0, 0, 0),Noto Sans CJK SC Thin
100142,2,!,(5, 17),(123, 202),(0, 0, 0),Noto Sans CJK TC Bold
100142,3,!,(7, 23),(63, 117),(0, 0, 0),Dingbats
100142,4,<,(9, 19),(53, 94),(0, 0, 0),Ubuntu Mono
100143,1,(,(10, 55),(104, 58),(0, 0, 0),Khmer OS System
100143,2,0,(17, 31),(72, 171),(0, 0, 0),Noto Sans CJK JP Medium
100143,3,+,(11, 20),(203, 109),(0, 0, 0),Noto Sans CJK KR Regular
100143,4,?,(8, 14),(126, 146),(0, 0, 0),ClearlyU Alternate Glyphs
100144,1,0,(11, 20),(50, 101),(0, 0, 0),Dingbats
100144,2,=,(35, 57),(128, 202),(0, 0, 0),TakaoPGothic
100144,3,d,(15, 25),(80, 130),(0, 0, 0),Noto Sans CJK KR Light
